baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	R2W0	R30W7	R14W7	R14W0	R2W7	R30W0	R20W0	R4W7	R18W7	R12W0	R18W0	R12W7	R4W0	R20W6	R1W7	R17W0	R17W7	R1W0	R7W0	R29W0	R23W7	R11W7	R11W0	R7W7	R29W7	R23W0	Significant	Description	Symbol	KO	Phylum
0.391799445711582	0.629660777407883	2.98772002155996	0.210749592620503	0.833082674271463	0.983537789322935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	22	0	0	5	No	uncharacterized protein	K09975	K09975	K09975
0.268050265316055	-1.52565173068839	2.98607895255894	-0.510921430721373	0.609406074144895	0.983537789322935	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	No	protein tyrosine kinase modulator	epsA, capA	K19420	K19420
0.238836041548601	-1.32242464716957	2.99027937029476	-0.442241169940992	0.658314697126414	0.983537789322935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	No	c-di-GMP phosphodiesterase [EC:3.1.4.52]	cdgC	K20962	K20962
0.879136030912379	2.1124736793021	2.96064269810119	0.713518615622526	0.475524897993679	0.983537789322935	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	12	0	No	2-epi-5-epi-valiolone synthase [EC:4.2.3.152]	acbC, salQ, valA, cetA	K19969	K19969
0.312737329070633	-0.0999677856184242	2.99414004771955	-0.033387812201558	0.973365328699535	0.992213692439161	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	No	type IV secretion system protein PtlF	ptlF	K12085	K12085
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	type VI secretion system lysozyme-related protein	hsiF3	K11919	K11919
0.471961356769701	-1.07393731158388	2.98094796578666	-0.360267043876585	0.718647442090184	0.983537789322935	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	No	type IV secretion system protein PtlE	ptlE	K12081	K12081
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	2,7-dihydroxy-5-methyl-1-naphthoate 7-O-methyltransferase [EC:2.1.1.303]	ncsB1	K20421	K20421
0.312057936267635	1.83710950740771	2.98519457110691	0.615406957117206	0.538285998046314	0.983537789322935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	7	0	No	polysulfide reductase chain B	psrB	K16293	K16293
0.541580943921064	-0.101242195274845	2.98133107212773	-0.0339587227401048	0.972910066183155	0.992213692439161	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	4	0	0	0	0	0	6	0	No	type III secretion protein X	yscX, sctX	K04059	K04059
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	lipid A 1-phosphatase [EC:3.1.3.-]	lpxE	K12977	K12977
0.256652594133789	-1.4870356576901	2.98697997335215	-0.497839179022437	0.618597398772605	0.983537789322935	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	No	cell division inhibition protein DicB	dicB	K22304	K22304
1.12491661548371	3.67220080732366	2.95321678064459	1.24345792404787	0.213699136693153	0.983537789322935	0	0	0	0	12	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	No	uncharacterized protein	K09145	K09145	K09145
3.60675632948557	-2.5059388243769	2.00747945000559	-1.24830110931891	0.211920808118544	0.983537789322935	0	0	0	0	0	12	0	0	8	3	9	0	0	0	0	0	0	0	0	0	0	11	56	0	0	31	No	DNA-binding protein StpA	stpA	K11685	K11685
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	transcriptional regulator of LEE operons	ler	K20552	K20552
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	uncharacterized protein	K09981	K09981	K09981
0	0	0	0	1	NA	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	No	lincosamide nucleotidyltransferase B/F	lnuB_F, lin	K18236	K18236
0.35819770320032	2.00460468712669	2.98103463690876	0.672452665362318	0.501295564622189	0.983537789322935	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	@	@	K00870	K00870
0.562737601837781	1.52106510084379	2.97138623714288	0.511904202096043	0.608718057110333	0.983537789322935	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	7	0	No	coenzyme F420 hydrogenase subunit gamma [EC:1.12.98.1]	frhG	K00443	K00443
0.465571237639201	2.39385693434214	2.97147260964622	0.805612990195844	0.420466033116753	0.983537789322935	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	No	NAD-reducing hydrogenase small subunit [EC:1.12.1.2]	hoxY	K18007	K18007
0.204684401828754	1.0175278657313	2.99411073833421	0.339843096884723	0.73397469078667	0.983537789322935	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	@	@	K16299	K16299
0.102342200914377	0.569373363872971	2.99427723903142	0.190153856313302	0.849188568648556	0.983537789322935	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	penicillin-binding protein	pbp5, pbp4, pbp3	K18149	K18149
0.102342200914377	0.569373363872971	2.99427723903142	0.190153856313302	0.849188568648556	0.983537789322935	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	aminotransferase MxcL	mxcL	K15681	K15681
0.442396203630135	2.32123362071907	2.97306928464856	0.780753288429826	0.434947612301457	0.983537789322935	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	No	aryl sulfotransferase [EC:2.8.2.1]	SULT1A	K01014	K01014
0.129708570091655	0.791324457100444	2.99427723903142	0.264278954127982	0.791564976119063	0.983537789322935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	3	0	0	No	60 kDa SS-A/Ro ribonucleoprotein	TROVE2, SSA2	K11089	K11089
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	Au+-exporting ATPase [EC:3.6.1.-]	golT	K19597	K19597
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	two-component system, response regulator RegA	regA, regR, actR	K15012	K15012
0.304581601995759	1.82746676183142	2.98541166867202	0.612132249970176	0.540450261830383	0.983537789322935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	No	3-[(4R)-4-hydroxycyclohexa-1,5-dien-1-yl]-2-oxopropanoate isomerase [EC:5.3.3.19]	bacB	K19547	K19547
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	formylmethanofuran dehydrogenase subunit A [EC:1.2.7.12]	fwdA, fmdA	K00200	K00200
2.59514500005662	-1.39904203992806	2.25367028146529	-0.620783817151118	0.534741872290955	0.983537789322935	0	0	0	0	0	13	0	0	6	0	18	0	0	0	0	0	0	0	0	0	0	20	20	0	0	12	No	succinylglutamic semialdehyde dehydrogenase [EC:1.2.1.71]	astD	K06447	K06447
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	cyclic 2,3-diphosphoglycerate synthase [EC:6.5.1.9]	CPGS	K05716	K05716
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	formylmethanofuran dehydrogenase subunit B [EC:1.2.7.12]	fwdB, fmdB	K00201	K00201
0	0	0	0	1	NA	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	nucleolar protein 56	NOP56	K14564	K14564
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	translation initiation factor 5A	EIF5A	K03263	K03263
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	uncharacterized protein	K09730	K09730	K09730
0.135369600887004	1.0175278657313	2.99411073833421	0.339843096884723	0.73397469078667	0.983537789322935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	No	Ni-sirohydrochlorin a,c-diamide reductive cyclase subunit CfbD [EC:6.3.3.7]	cfbD	K21611	K21611
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	energy-converting hydrogenase B subunit K	ehbK	K14120	K14120
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	phosphoglycolate phosphatase [EC:3.1.3.18]	pgp	K22223	K22223
0.417060465467408	-2.12749958687367	2.97192398153216	-0.715866085436292	0.474074041553879	0.983537789322935	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	33	30	0	0	0	No	Mat/Ecp fimbriae periplasmic chaperone	ecpB, matC	K21965	K21965
0.27095528948478	1.70169740123142	2.98816495033141	0.569479071442386	0.569031069615905	0.983537789322935	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	No	LacI family transcriptional regulator, gluconate utilization system Gnt-II transcriptional activator	idnR, gntH	K06146	K06146
0.421995316039433	1.12052973912799	2.98635240199455	0.375216849283963	0.70749920019119	0.983537789322935	0	0	0	0	0	0	3	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	5,10-methylenetetrahydromethanopterin reductase [EC:1.5.98.2]	mer	K00320	K00320
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	tetrahydromethanopterin S-methyltransferase subunit D [EC:2.1.1.86]	mtrD	K00580	K00580
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	tetrahydromethanopterin S-methyltransferase subunit C [EC:2.1.1.86]	mtrC	K00579	K00579
0.27095528948478	1.70169740123142	2.98816495033141	0.569479071442386	0.569031069615905	0.983537789322935	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	IMP cyclohydrolase [EC:3.5.4.10]	purO	K11176	K11176
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [EC:2.7.6.3]	mptE	K07142	K07142
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	uncharacterized protein	K09139	K09139	K09139
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	dolichyl-phosphooligosaccharide-protein glycotransferase [EC:2.4.99.21]	aglB	K21306	K21306
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	UDP-N-acetylglucosamine 3-dehydrogenase [EC:1.1.1.374]	E1.1.1.374	K18855	K18855
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	Ni-sirohydrochlorin a,c-diamide reductive cyclase subunit CfbC [EC:6.3.3.7]	cfbC	K21610	K21610
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	heterodisulfide reductase subunit C1 [EC:1.8.7.3]	hdrC1	K22482	K22482
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	energy-converting hydrogenase B subunit N	ehbN	K14123	K14123
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	energy-converting hydrogenase B subunit O	ehbO	K14124	K14124
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	DNA repair protein RadA	radA	K04483	K04483
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	small subunit ribosomal protein S24e	RP-S24e, RPS24	K02974	K02974
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	GTP-dependent dephospho-CoA kinase [EC:2.7.1.-]	dpck	K09735	K09735
0.130475204256275	1.0175278657313	2.99411073833421	0.339843096884723	0.73397469078667	0.983537789322935	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	fumarate reductase (CoM/CoB) subunit B [EC:1.3.4.1]	tfrB	K18210	K18210
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	formylmethanofuran--tetrahydromethanopterin N-formyltransferase [EC:2.3.1.101]	ftr	K00672	K00672
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	flap endonuclease-1 [EC:3.1.-.-]	FEN1, RAD2	K04799	K04799
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	adenylate kinase [EC:2.7.4.3]	AK6, FAP7	K18532	K18532
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	tRNA(Ile2)-agmatinylcytidine synthase [EC:6.3.4.22]	tiaS	K06932	K06932
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	5,10-methenyltetrahydromethanopterin hydrogenase [EC:1.12.98.2]	hmd	K13942	K13942
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	ATPase	K06865	K06865	K06865
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	formylmethanofuran dehydrogenase subunit D [EC:1.2.7.12]	fwdD, fmdD	K00203	K00203
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	energy-converting hydrogenase B subunit F	ehbF	K14115	K14115
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	methyl-coenzyme M reductase subunit C	mcrC	K03421	K03421
1.43217467808817	-3.90208318656998	2.93740558150585	-1.32841144278401	0.18404222130848	0.983537789322935	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	8	0	0	36	30	0	0	0	No	toxin YhaV [EC:3.1.-.-]	yhaV	K19155	K19155
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	energy-converting hydrogenase A subunit O	ehaO	K14106	K14106
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	tetrahydromethanopterin S-methyltransferase subunit E [EC:2.1.1.86]	mtrE	K00581	K00581
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	uncharacterized protein	K09727	K09727	K09727
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	energy-converting hydrogenase B subunit C	ehbC	K14112	K14112
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	energy-converting hydrogenase B subunit B	ehbB	K14111	K14111
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	energy-converting hydrogenase A subunit G	ehaG	K14098	K14098
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	hydrogenase expression/formation protein	K07388	K07388	K07388
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	small subunit ribosomal protein S3Ae	RP-S3Ae, RPS3A	K02984	K02984
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	putative membrane protein	K08979	K08979	K08979
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	mgtE-like transporter	K07244	K07244	K07244
0.153171580180603	-0.76582083515162	2.99414005661972	-0.255773217240948	0.798125955697568	0.983537789322935	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	No	LysR family transcriptional regulator, low CO2-responsive transcriptional regulator	cbbR, cmpR, ndhR	K21703	K21703
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	LysR family transcriptional regulator, putative pyruvate carboxylase regulator	pycR	K21711	K21711
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	N-carbamoyl-D-amino-acid hydrolase [EC:3.5.1.77]	E3.5.1.77	K01459	K01459
0.797014297646241	-3.06030042458216	2.9569357126847	-1.0349566990767	0.300689133629774	0.983537789322935	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	16	13	0	0	0	No	probable transcriptional regulator	ygiV	K07471	K07471
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	energy-converting hydrogenase A subunit C	ehaC	K14094	K14094
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	lactaldehyde dehydrogenase [EC:1.2.1.22]	E1.2.1.22	K19266	K19266
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	4Fe-4S ferredoxin	fwdG	K11260	K11260
0.876460726524133	-0.0867541776642541	2.92728637035573	-0.0296363821943773	0.976357049253343	0.993410624876932	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	9	0	3	0	8	0	0	No	D-specific alpha-keto acid dehydrogenase [EC:1.1.1.-]	vanH	K18347	K18347
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	tetrahydromethanopterin S-methyltransferase subunit A [EC:2.1.1.86]	mtrA	K00577	K00577
0.163094005320344	1.26544804713032	2.99316591784207	0.422779118119401	0.672456424487332	0.983537789322935	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	energy-converting hydrogenase B subunit Q	ehbQ	K06862	K06862
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	energy-converting hydrogenase B subunit P	ehbP	K14125	K14125
0.171234808617084	-0.76582083515162	2.99414005661972	-0.255773217240948	0.798125955697568	0.983537789322935	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	putative ATP-dependent RNA helicase [EC:3.6.4.-]	K03725	K03725	K03725
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	coenzyme F420 hydrogenase subunit delta	frhD	K00442	K00442
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	2-pyrone-4,6-dicarboxylate lactonase [EC:3.1.1.57]	ligI	K10221	K10221
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	translation initiation factor 2 subunit 2	EIF2S2	K03238	K03238
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	tetrahydromethanopterin S-methyltransferase subunit F [EC:2.1.1.86]	mtrF	K00582	K00582
0.150530716380433	1.21439143291911	2.99342626966418	0.405686101316721	0.684973255767377	0.983537789322935	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	methanogen homocitrate synthase [EC:2.3.3.14 2.3.3.-]	aksA	K10977	K10977
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase [EC:2.7.8.15]	ALG7	K01001	K01001
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	F420-non-reducing hydrogenase iron-sulfur subunit [EC:1.12.99.- 1.8.98.5 1.8.98.6]	mvhD, vhuD, vhcD	K14127	K14127
0.18063685965652	1.34835786333709	2.99245912848898	0.450585222869169	0.652288518912191	0.983537789322935	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	transcription initiation factor TFIID TATA-box-binding protein	TBP, tbp	K03120	K03120
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	DNA-directed RNA polymerase subunit B" [EC:2.7.7.6]	rpoB2	K03045	K03045
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	energy-converting hydrogenase B subunit M	ehbM	K14122	K14122
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	bifunctional enzyme Fae/Hps [EC:4.2.1.147 4.1.2.43]	fae-hps	K13812	K13812
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	phosphoglycerate transport regulatory protein PgtC	pgtC	K08478	K08478
0.340893123186073	-0.356349267972268	2.99289028087968	-0.119065262849371	0.905223651157961	0.987825498086283	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	3	0	0	0	0	0	No	crotonyl-CoA reductase [EC:1.3.1.86]	ccrA	K17829	K17829
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	5-amino-6-(D-ribitylamino)uracil---L-tyrosine 4-hydroxyphenyl transferase [EC:2.5.1.147]	cofH	K11781	K11781
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	exosome complex component RRP4	RRP4, EXOSC2	K03679	K03679
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	D-arginine dehydrogenase [EC:1.4.99.6]	dauA	K19746	K19746
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	energy-converting hydrogenase B subunit J	ehbJ	K14119	K14119
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	carboxynorspermidine synthase [EC:1.5.1.43]	cansdh	K13746	K13746
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	ATP-binding cassette, subfamily B, bacterial RtxE	rtxE, fitC	K12531	K12531
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	energy-converting hydrogenase A subunit P	ehaP	K14107	K14107
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	heterodisulfide reductase subunit A1 [EC:1.8.7.3]	hdrA1	K22480	K22480
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	energy-converting hydrogenase A subunit E	ehaE	K14096	K14096
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	energy-converting hydrogenase A subunit F	ehaF	K14097	K14097
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	translation initiation factor 1A	EIF1A	K03236	K03236
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	chlorosome envelope protein I	csmI	K08952	K08952
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	chlorosome envelope protein J	csmJ	K08953	K08953
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	chlorosome envelope protein X	csmX	K08954	K08954
0.153171580180603	-0.76582083515162	2.99414005661972	-0.255773217240948	0.798125955697568	0.983537789322935	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	No	3-hydroxypropionyl-coenzyme A dehydratase [EC:4.2.1.116]	K15019	K15019	K15019
