KEGG_ko	Description	Symbol	0505-0101	R1W5
K03579	ATP-dependent helicase HrpB [EC:3.6.4.13]	hrpB	0	18.221444842085578
K21898	ornithine racemase [EC:5.1.1.12]	orr	0	10.974364778487798
K00380	sulfite reductase (NADPH) flavoprotein alpha-component [EC:1.8.1.2]	cysJ	0	10.695596333461443
K01823	isopentenyl-diphosphate Delta-isomerase [EC:5.3.3.2]	idi, IDI	0	5.2906458180580795
K06195	ApaG protein	apaG	0	4.312738277653786
K06297	spore germination protein KC	gerKC	0	15.312541336628673
K06045	squalene-hopene/tetraprenyl-beta-curcumene cyclase [EC:5.4.99.17 4.2.1.129]	shc	0	19.299460603198426
K05988	dextranase [EC:3.2.1.11]	dexA	0	10.129885127534918
K13932	malonate decarboxylase beta subunit [EC:4.1.1.87]	mdcD	0	7.85704670171184
K13663	acyltransferase [EC:2.3.1.-]	gumF	0	11.46655363919351
K13664	acyltransferase [EC:2.3.1.-]	gumG	0	11.46655363919351
K21005	polysaccharide biosynthesis protein PslL	pslL	0	17.021731484391523
K13327	dTDP-3,4-didehydro-2,6-dideoxy-alpha-D-glucose 3-reductase [EC:1.1.1.384]	spnN, oleW	0	28.795408992182296
K01561	haloacetate dehalogenase [EC:3.8.1.3]	dehH	0	12.950991661934413
K00484	flavin reductase (NADH) [EC:1.5.1.36]	hpaC	0	11.773069948630326
K16915	nickel transport protein	cbiL	0	13.442695349497606
K16705	teichuronic acid biosynthesis protein TuaE	tuaE	0	12.273680459514562
K13677	1,2-diacylglycerol-3-alpha-glucose alpha-1,2-glucosyltransferase [EC:2.4.1.208]	dgs, bgsA	0	14.677851592479602
K13678	1,2-diacylglycerol-3-alpha-glucose alpha-1,2-galactosyltransferase [EC:2.4.1.-]	cpoA	0	11.973674498417115
K07251	thiamine kinase [EC:2.7.1.89]	thiK	0	20.617081509681917
K17811	halimadienyl-diphosphate synthase [EC:5.5.1.16]	K17811	0	14.496230666507559
K00754	L-malate glycosyltransferase [EC:2.4.1.-]	bshA	0	12.104863793864418
K13582	localization factor PodJL	podJ	0	12.514925758391527
K18303	multidrug efflux pump	mexK	0	33.98868173616656
K03416	methylmalonyl-CoA carboxyltransferase 5S subunit [EC:2.1.3.1]	E2.1.3.1-5S	0	14.955707040826619
K20140	2-oxoglutarate carboxylase large subunit [EC:6.4.1.7]	cfiA	0	14.955707040826619
K13274	cell wall-associated protease [EC:3.4.21.-]	wprA	0	21.509836641923666
K15777	4,5-DOPA dioxygenase extradiol [EC:1.13.11.-]	DOPA	0	6.747926428636366
K01728	pectate lyase [EC:4.2.2.2]	pel	0	35.73980130352861
K00184	dimethyl sulfoxide reductase iron-sulfur subunit	dmsB	0	20.16668604224389
K06883	uncharacterized protein	K06883	0	9.553928764979187
K18547	streptogrisin D [EC:3.4.21.-]	sprD	0	9.831345688548895
K02413	flagellar protein FliJ	fliJ	0	8.419875204462294
K07239	heavy-metal exporter, HME family	TC.HME	0	22.674108094020813
K20449	6-hydroxynicotinate reductase [EC:1.3.7.1]	hnr	0	3.5049302706233183
K17899	D-ornithine 4,5-aminomutase subunit alpha [EC:5.4.3.5]	oraS	0	4.989914056628916
K16841	allantoin racemase [EC:5.1.99.3]	hpxA	0	6.409242341025716
K17246	putative chitobiose transport system permease protein	chiG	0	6.369084428891752
K17245	putative chitobiose transport system permease protein	chiF	0	6.369084428891752
K10297	F-box protein 11	FBXO11	0	17.51507833989498
K06313	spore germination protein	ypeB	0	14.059414847161445
K02825	pyrimidine operon attenuation protein / uracil phosphoribosyltransferase [EC:2.4.2.9]	pyrR	0	22.67814818910784
K01219	beta-agarase [EC:3.2.1.81]	E3.2.1.81	0	43.3596290857761
K07389	cytolysin-activating lysine-acyltransferase [EC:2.3.1.-]	cyaC, hlyC, rtxC	0	7.383861962971659
K01829	disulfide reductase [EC:1.8.-.-]	dsbH	0	7.465225303033459
K09939	uncharacterized protein	K09939	0	8.742057828524597
K07445	putative DNA methylase	K07445	0	16.929785898625266
K07321	CO dehydrogenase maturation factor	cooC	0	4.245150448529102
K17324	glycerol transport system ATP-binding protein	glpS	0	11.399803898064775
K10793	D-proline reductase (dithiol) PrdA [EC:1.21.4.1]	prdA	0	14.86506723248198
K15509	sulfopropanediol 3-dehydrogenase [EC:1.1.1.308]	hpsN	0	3.3518108929073867
K10277	[protein]-arginine 3-hydroxylase / protease [EC:1.14.11.73 3.4.-.-]	KDM8, JMJD5	0	7.124271572749126
K12204	defect in organelle trafficking protein DotC	dotC, traI	0	12.28844862354786
K19224	peptidoglycan DL-endopeptidase LytE [EC:3.4.-.-]	lytE, cwlF	0	12.28844862354786
K09940	uncharacterized protein	K09940	0	3.3998903606293585
K03301	ATP:ADP antiporter, AAA family	TC.AAA	0	18.986579316498965
K01771	1-phosphatidylinositol phosphodiesterase [EC:4.6.1.13]	plc	0	13.41831257305434
K00260	glutamate dehydrogenase [EC:1.4.1.2]	gudB, rocG	0	15.517705368470217
K17816	8-oxo-dGTP diphosphatase / 2-hydroxy-dATP diphosphatase [EC:3.6.1.55 3.6.1.56]	NUDT1, MTH1	0	4.974205841371674
K03090	RNA polymerase sigma-B factor	sigB	0	22.744150425980504
K09137	uncharacterized protein	K09137	0	9.755366579667625
K19050	heparin lyase [EC:4.2.2.7]	hepA	0	5.032291270389775
K21962	TetR/AcrR family transcriptional regulator, transcriptional repressor of aconitase	acnR	0	3.022583461368291
K01849	methylmalonyl-CoA mutase, C-terminal domain [EC:5.4.99.2]	E5.4.99.2B, mcmA2	0	6.577984022631622
K00091	dihydroflavonol-4-reductase [EC:1.1.1.219]	E1.1.1.219	0	12.588055096787517
K21977	phosphopantothenate---cysteine ligase (CTP) [EC:6.3.2.5]	coaB	0	6.598012599971393
K11329	two-component system, OmpR family, response regulator RpaB	rpaB	0	2.537697217602023
K07257	spore coat polysaccharide biosynthesis protein SpsF	spsF	0	16.022161618813254
K21750	3-deoxy-D-glycero-D-galacto-nononate cytidylyltransferase [EC:2.7.7.92]	E2.7.7.92	0	14.279360758710713
K13530	AraC family transcriptional regulator, regulatory protein of adaptative response / methylphosphotriester-DNA alkyltransferase methyltransferase [EC:2.1.1.-]	adaA	0	6.116669295774731
K09882	cobaltochelatase CobS [EC:6.6.1.2]	cobS	0	7.659730748631037
K07118	uncharacterized protein	K07118	0	10.397454875116246
K18702	CoA:oxalate CoA-transferase [EC:2.8.3.19]	uctC	0	7.20697369828418
K13924	two-component system, chemotaxis family, CheB/CheR fusion protein [EC:2.1.1.80 3.1.1.61]	cheBR	0	10.730802133520065
K19519	transforming growth factor-beta-induced protein	TGFBI, BIGH3	0	22.769281912453422
K01216	licheninase [EC:3.2.1.73]	bglS	0	4.195060579452219
K10538	L-arabinose transport system permease protein	araH	0	4.735157235867064
K12351	sphingomyelin phosphodiesterase 2 [EC:3.1.4.12]	SMPD2	0	14.039683794451474
K18554	chloramphenicol 3-O phosphotransferase [EC:2.7.1.-]	cpt	0	3.7368165057275085
K11624	two-component system, NarL family, response regulator YdfI	ydfI	0	20.947175590978535
K09683	hut operon positive regulatory protein	hutP	0	5.442500942179905
K08981	putative membrane protein	K08981	0	15.131702731624697
K09798	uncharacterized protein	K09798	0	4.949392302318492
K02473	UDP-N-acetylglucosamine/UDP-N-acetylgalactosamine 4-epimerase [EC:5.1.3.7 5.1.3.-]	wbpP	0	33.23822356091218
K09729	uncharacterized protein	K09729	0	12.106498446028805
K03367	D-alanine--poly(phosphoribitol) ligase subunit 1 [EC:6.1.1.13]	dltA	0	14.253937098228233
K00209	enoyl-[acyl-carrier protein] reductase / trans-2-enoyl-CoA reductase (NAD+) [EC:1.3.1.9 1.3.1.44]	fabV, ter	0	4.451096801338722
K02589	nitrogen regulatory protein PII 1	nifHD1, nifI1	0	5.025177959901716
K06166	alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnG [EC:2.7.8.37]	phnG	0	5.037044053020885
K19116	CRISPR-associated protein Cas5h	cas5h	0	11.195198968358104
K11941	glucans biosynthesis protein C [EC:2.1.-.-]	mdoC	0	24.17602516123655
K21559	NosR/NirI family transcriptional regulator, putative reductive dehalogenation system regulator	cprC	0	7.710208575355896
K19279	aminoglycoside 9-adenylyltransferase [EC:2.7.7.-]	ant9	0	4.5146842505435245
K04496	C-terminal binding protein [EC:1.1.1.428]	CTBP	0	3.9883331114481
K06985	aspartyl protease family protein	K06985	0	7.506143229324345
K18829	antitoxin VapB	mvpT, vapB	0	4.101721948401803
K06079	copper homeostasis protein (lipoprotein)	cutF, nlpE	0	14.632221804498334
K06922	uncharacterized protein	K06922	0	4.116988775169496
K09954	uncharacterized protein	K09954	0	4.163479259401259
K14194	serine-aspartate repeat-containing protein C/D/E	sdrC_D_E	0	6.668107985968412
K09685	purine operon repressor	purR	0	11.55682726917538
K11936	poly-beta-1,6-N-acetyl-D-glucosamine synthase [EC:2.4.1.-]	pgaC, icaA	0	10.307948569293599
K11959	urea transport system substrate-binding protein	urtA	0	7.1367804939058335
K13895	microcin C transport system permease protein	yejE	0	6.946123651479298
K08311	putative (di)nucleoside polyphosphate hydrolase [EC:3.6.1.-]	nudH	0	7.992922311521894
K01590	histidine decarboxylase [EC:4.1.1.22]	hdc, HDC	0	7.4165610351272795
K07281	1L-myo-inositol 1-phosphate cytidylyltransferase [EC:2.7.7.74]	ipct	0	8.94923150811257
K18967	diguanylate cyclase [EC:2.7.7.65]	dge1	0	2.4851473443481966
K21022	diguanylate cyclase [EC:2.7.7.65]	roeA	0	2.4851473443481966
K18302	membrane fusion protein, multidrug efflux system	mexJ	0	11.207312923307923
K13888	membrane fusion protein, macrolide-specific efflux system	macA	0	5.003080124384372
K20830	beta-porphyranase [EC:3.2.1.178]	por	0	2.501540062192186
K17490	methylmalonyl-CoA carboxyltransferase 1.3S subunit [EC:2.1.3.1]	E2.1.3.1-1.3S	0	3.757267028457921
K01730	oligogalacturonide lyase [EC:4.2.2.6]	ogl	0	11.346745339083705
K04782	isochorismate pyruvate lyase [EC:4.2.99.21]	pchB	0	5.05644615562724
K16961	putative S-methylcysteine transport system substrate-binding protein	yxeM	0	3.1602788095866003
K11356	two-component system, sensor histidine kinase and response regulator [EC:2.7.13.3]	cikA	0	2.5315987162996
K02446	fructose-1,6-bisphosphatase II [EC:3.1.3.11]	glpX	0	9.864197215700994
K02549	o-succinylbenzoate synthase [EC:4.2.1.113]	menC	0	11.684312051393938
K19272	aminoglycoside 3'-phosphotransferase I [EC:2.7.1.95]	aph3-I	0	4.4720928612512845
K19299	aminoglycoside 3'-phosphotransferase III [EC:2.7.1.95]	aph3-III	0	4.4720928612512845
K20201	protein arginine phosphatase [EC:3.9.1.2]	ywlE	0	4.808865044135988
K00432	glutathione peroxidase [EC:1.11.1.9]	gpx, btuE, bsaA	0	5.173717206690407
K20847	glucan 1,6-alpha-isomaltosidase [EC:3.2.1.94]	g2d	0	9.636260341222263
K10986	galactosamine PTS system EIID component	agaD	0	3.9015788330902588
K21440	ankyrin repeat domain-containing protein 50	ANKRD50	0	5.223601642094332
K21619	tagaturonate epimerase [EC:5.1.2.7]	uxaE	0	7.9080332895247905
K22110	oligogalacturonate-specific porin family protein	kdgM, kdgN, nanC, ompL	0	6.593071942745022
K02560	lauroyl-Kdo2-lipid IVA myristoyltransferase [EC:2.3.1.243]	lpxM, msbB	0	2.637228626376312
K06181	23S rRNA pseudouridine2457 synthase [EC:5.4.99.20]	rluE	0	5.3564049408335395
K19091	CRISPR-associated endoribonuclease Cas6 [EC:3.1.-.-]	cas6	0	8.177846981730468
K22205	S-adenosyl-L-methionine hydrolase (adenosine-forming) [EC:3.13.1.8]	K22205	0	9.954416209067716
K02454	general secretion pathway protein E [EC:7.4.2.8]	gspE	0	15.085169819235242
K22441	diamine N-acetyltransferase [EC:2.3.1.57]	paiA	0	8.149717339261606
K02168	choline/glycine/proline betaine transport protein	betT, betS	0	2.752057081618534
K08838	serine/threonine-protein kinase 24/25/MST4 [EC:2.7.11.1]	STK24_25_MST4	0	8.123648062390197
K17244	putative chitobiose transport system substrate-binding protein	chiE	0	7.601253895365928
K11963	urea transport system ATP-binding protein	urtE	0	9.716816792679383
K07450	putative resolvase	K07450	0	7.379685540109728
K09764	uncharacterized protein	K09764	0	4.908717414763955
K00437	[NiFe] hydrogenase large subunit [EC:1.12.2.1]	hydB	0	2.1037360671963445
K00675	N-hydroxyarylamine O-acetyltransferase [EC:2.3.1.118]	nhoA	0	9.911092236967399
K12549	surface adhesion protein	lapA	0	5.651765734591509
K10237	trehalose/maltose transport system permease protein	thuF, sugA	0	2.825882904976179
K10241	cellobiose transport system permease protein	cebF	0	4.9855267741129365
K09992	uncharacterized protein	K09992	0	11.955587517977591
K05541	tRNA-dihydrouridine synthase C [EC:1.-.-.-]	dusC	0	7.07525099875133
K08280	lipopolysaccharide O-acetyltransferase [EC:2.3.1.-]	wbbJ	0	2.8428296004173466
K03708	transcriptional regulator of stress and heat shock response	ctsR	0	12.905674998278577
K07803	zinc resistance-associated protein	zraP	0	2.877340347370434
K18566	N-acetyltransferase [EC:2.3.1.-]	thnF, cmmF	0	4.3526433541410965
K08161	MFS transporter, DHA1 family, multidrug resistance protein	mdtG	0	3.640874383444641
K16918	acetoin utilization transport system permease protein	ytrF	0	10.376166264389886
K04093	chorismate mutase [EC:5.4.99.5]	pheA1	0	2.9171803874455056
K14187	chorismate mutase / prephenate dehydrogenase [EC:5.4.99.5 1.3.1.12]	tyrA	0	2.9171803874455056
K08166	MFS transporter, DHA2 family, methylenomycin A resistance protein	mmr	0	5.1606423255616125
K07016	CRISPR-associated protein Csm1	csm1, cas10	0	10.6092264707917
K19138	CRISPR-associated protein Csm2	csm2	0	4.430297357879845
K09780	uncharacterized protein	K09780	0	2.9535317477618768
K18816	aminoglycoside 6'-N-acetyltransferase I [EC:2.3.1.82]	aac6-I, aacA7	0	2.9767149302190354
K07084	putative amino acid transporter	yuiF	0	9.80732728180803
K00082	5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:1.1.1.193]	ribD2	0	3.014574411835195
K21947	tRNA-5-methyluridine54 2-sulfurtransferase [EC:2.8.1.15]	ttuA	0	3.774218546993392
K06951	uncharacterized protein	K06951	0	3.029021312571422
K11031	thiol-activated cytolysin	slo	0	16.30515547125305
K06879	7-cyano-7-deazaguanine reductase [EC:1.7.1.13]	queF	0	3.033867994819738
K00332	NADH-quinone oxidoreductase subunit C [EC:7.1.1.2]	nuoC	0	7.609018323584857
K03813	molybdenum transport protein [EC:2.4.2.-]	modD	0	5.3263126004268555
K21759	vanillate/4-hydroxybenzoate decarboxylase subunit D [EC:4.1.1.- 4.1.1.61]	bsdD	0	5.334875702917979
K11931	poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase [EC:3.5.1.-]	pgaB	0	4.587501519665957
K21478	poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase [EC:3.5.1.-]	icaB	0	6.468619831791011
K21470	L,D-transpeptidase YcbB	ycbB	0	3.0583346478873654
K01428	urease subunit alpha [EC:3.5.1.5]	ureC	0	14.469794005499805
K14138	acetyl-CoA synthase [EC:2.3.1.169]	acsB	0	6.408586400200543
K06880	erythromycin esterase [EC:3.1.1.-]	ereA_B	0	6.291339313887192
K08087	fimbrial protein FimW	fimW	0	5.413202151507718
K19003	1,2-diacylglycerol 3-beta-glucosyltransferase [EC:2.4.1.336]	mgdA	0	6.320557317729808
K09726	uncharacterized protein	K09726	0	6.384401521345382
K17329	N,N'-diacetylchitobiose transport system substrate-binding protein	dasA	0	4.804477912341706
K08642	LasA protease [EC:3.4.24.-]	lasA	0	3.202985576337865
K22409	N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]	sle1	0	3.202985576337865
K11383	two-component system, NtrC family, sensor histidine kinase KinB [EC:2.7.13.3]	kinB	0	4.003731970422331
K13007	glycosyltransferase WbpL [EC:2.4.1.-]	wbpL	0	3.2192993913734944
K02849	heptosyltransferase III [EC:2.4.-.-]	waaQ, rfaQ	0	14.068288210265765
K07799	membrane fusion protein, multidrug efflux system	mdtA	0	3.235780432131903
K00752	hyaluronan synthase [EC:2.4.1.212]	hasA	0	4.861967237048328
K04767	acetoin utilization protein AcuB	acuB	0	9.217425846406103
K00360	assimilatory nitrate reductase electron transfer subunit [EC:1.7.99.-]	nasB	0	2.4775706400028312
K04058	type III secretion protein W	yscW, sctW	0	4.143722659363653
K00737	beta-1,4-mannosyl-glycoprotein beta-1,4-N-acetylglucosaminyltransferase [EC:2.4.1.144]	MGAT3	0	3.3207836258144545
K07265	capsular polysaccharide export protein	kpsS, lipB	0	4.632251394380371
K15898	pseudaminic acid synthase [EC:2.5.1.97]	pseI, neuB3	0	3.8258718522328476
K06580	ammonium transporter Rh	SLC42A, RHAG, RHBG, RHCG, CD241	0	4.653143682404576
K21900	LysR family transcriptional regulator, transcriptional activator of the cysJI operon	cysL	0	3.3501190418590028
K20525	oligo-alginate lyase [EC:4.2.2.26]	alg17C	0	3.3619986999308984
K17363	urocanate reductase [EC:1.3.99.33]	urdA	0	5.051955930192235
K10036	glutamine transport system substrate-binding protein	glnH	0	1.6869816071590915
K07690	two-component system, NarL family, response regulator EvgA	evgA, bvgA	0	4.2553128589466755
K10234	alpha-glucoside transport system permease protein	aglG, ggtD	0	11.691550536251322
K02482	two-component system, NtrC family, sensor kinase [EC:2.7.13.3]	flgS	0	3.441319987081426
K10107	capsular polysaccharide transport system permease protein	kpsE	0	3.441319987081426
K10795	D-proline reductase (dithiol)-stabilizing protein PrdD	prdD	0	8.6856087849704
K09251	putrescine aminotransferase [EC:2.6.1.82]	patA	0	6.357356020042757
K20975	two-component system, sensor histidine kinase [EC:2.7.13.3]	K20975	0	2.595119395792649
K19449	XRE family transcriptional regulator, master regulator for biofilm formation	sinR	0	1.7332425422463849
K05780	alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL [EC:2.7.8.37]	phnL	0	6.781717404125617
K09801	uncharacterized protein	K09801	0	3.5114212512246272
K03190	urease accessory protein	ureD, ureH	0	5.747641840771108
K11705	iron/zinc/manganese/copper transport system permease protein	mtsC	0	1.7589679475661795
K19972	manganese/zinc transport system permease protein	psaC, scaB, sloB	0	1.7589679475661795
K19976	manganese transport system permease protein	mntB	0	1.7589679475661795
K13590	diguanylate cyclase [EC:2.7.7.65]	dgcB	0	2.643355915522854
K09927	uncharacterized protein	K09927	0	1.7622373272558018
K05245	L-carnitine/gamma-butyrobetaine antiporter	caiT	0	2.6482781847021966
K06140	regulator of nucleoside diphosphate kinase	rnk	0	3.5376256500973624
K01469	5-oxoprolinase (ATP-hydrolysing) [EC:3.5.2.9]	OPLAH, OXP1, oplAH	0	7.958124816540339
K16963	putative S-methylcysteine transport system ATP-binding protein	yxeO	0	1.7821120931038252
K00505	tyrosinase [EC:1.14.18.1]	TYR	0	7.168874795252398
K10798	poly [ADP-ribose] polymerase 2/3/4 [EC:2.4.2.30]	PARP2_3_4	0	9.285742641018139
K01004	phosphatidylcholine synthase [EC:2.7.8.24]	pcs	0	1.7922185857718267
K05365	penicillin-binding protein 1B [EC:2.4.1.129 3.4.16.4]	mrcB	0	1.7922185857718267
K17239	inositol-phosphate transport system permease protein	inoG	0	5.425043601629433
K22130	3-dehydro-4-phosphotetronate decarboxylase [EC:4.1.1.104]	otnC	0	6.34828679409324
K09002	CRISPR-associated protein Csm3	csm3	0	1.8058736700730704
K14188	D-alanine--poly(phosphoribitol) ligase subunit 2 [EC:6.1.1.13]	dltC	0	5.438338234992396
K03740	D-alanine transfer protein	dltD	0	5.438338234992396
K00984	streptomycin 3"-adenylyltransferase [EC:2.7.7.47]	aadA	0	5.181723995398049
K10953	RTX toxin RtxA	rtxA	0	9.55301524077391
K00263	leucine dehydrogenase [EC:1.4.1.9]	E1.4.1.9	0	3.632504430808172
K20973	two-component system, sensor histidine kinase SagS [EC:2.7.13.3]	sagS	0	5.225918385298315
K00354	NADPH2 dehydrogenase [EC:1.6.99.1]	E1.6.99.1	0	4.549346020636967
K00713	UDP-glucose:(glucosyl)LPS alpha-1,2-glucosyltransferase [EC:2.4.1.-]	waaD	0	3.6464755785079426
K19123	CRISPR system Cascade subunit CasA	casA, cse1	0	1.83027724611052
K01269	aminopeptidase [EC:3.4.11.-]	yhfE	0	4.584544058528195
K15915	undecaprenyl phosphate N,N'-diacetylbacillosamine 1-phosphate transferase [EC:2.7.8.36]	pglC	0	1.8373714903039138
